Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;10.12.2016;17:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20062203;ÜBOL WC;ÜBOL Staffel W;TSV Gersthofen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;10.12.2016;18:00;250023;Bellenberg, ASV-Halle;25014056;BZK M;Bezirksklasse Staffel West;TSV Weißenhorn;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sat.;10.12.2016;18:45;250220;Meitingen, Sporthalle;25023027;BZL F;Bezirksliga F;TSV Meitingen;TSV Haunstetten III;="0:0";="0:0";Euba Johannes;TSV Aichach;Schormair Markus;TSV Aichach;;;;
Sat.;10.12.2016;19:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25014554;BZK M;Bezirksklasse Staffel Ost;DJK Augsburg-Hochzoll;PSV  Aug.;="0:0";="0:0";Haas Clemens;Kissinger SC;;;;;;
Sat.;10.12.2016;19:00;250064;Donauwörth, Neudegger-Halle ;25013055;BZL M;Bezirksliga M;VSC Donauwörth;SV Mering;="0:0";="0:0";Reimann Jens;TSV Neusäss;Schnepf Jürgen;TSF Ludwigsfeld;;;;
Sat.;10.12.2016;19:00;250462;Wittislingen, Schulsporthalle ;25012060;BZOL M;Bezirksoberliga M;HSG Lauingen-Wittislingen;TV Gundelfingen;="0:0";="0:0";Bräunlein Franz;TSV  1909 Gersthofen e.V.;Meck Hans;VfL Günzburg;;;;
Sat.;10.12.2016;19:15;250000;Aichach, Sporthalle Gymnasium;25012063;BZOL M;Bezirksoberliga M;TSV Aichach;TSV Friedberg III;="0:0";="0:0";Pribil Dieter;TSV Schwabmünchen;Pribil Klaus;BHC Königsbrunn 09;;;;
Sat.;10.12.2016;19:15;250160;Ichenhausen, Franziska-Ziehank-Halle ;25012062;BZOL M;Bezirksoberliga M;SC Ichenhausen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;10.12.2016;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012061;BZOL M;Bezirksoberliga M;TSV Gersthofen;TSV Göggingen;="0:0";="0:0";Hahn Christoph;BHC Königsbrunn 09;Schmidbauer Thomas;BHC Königsbrunn 09;;;;
Sat.;10.12.2016;19:30;250182;Krumbach, Halle Schulzentrum;20010074;BY M;Bayernliga;TSV Niederraunau;HaSpo Bayreuth;="0:0";="0:0";Feldmann Markus;TSV Anderten;Schröder Florian;Lehrter SV;;;;
Sat.;10.12.2016;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25014555;BZK M;Bezirksklasse Staffel Ost;TSV Neusäss II;SV Mering II;="0:0";="0:0";;;;;;;;
Sat.;10.12.2016;19:30;250121;Göggingen, Anton-Bezler-Halle;25022043;BZOL F;Bezirksoberliga F;TSV Göggingen;TSG Augsburg;="0:0";="0:0";Krabler Roland;TSV Bäumenheim;Müller Bernhard;TSV Bäumenheim;;;;
Sat.;10.12.2016;19:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25012065;BZOL M;Bezirksoberliga M;Augsburg 1871;VfL Günzburg II;="0:0";="0:0";Heigemeir Rainer;TSV  1909 Gersthofen e.V.;Reim Jürgen;TSV Schwabmünchen;;;;
Sat.;10.12.2016;19:30;250180;Kissing, Paartal-Halle;25012064;BZOL M;Bezirksoberliga M;Kissinger SC;TSV Bobingen;="0:0";="0:0";Jäger Michael;VfL Günzburg;Mensinger Mathias;VfL Günzburg;;;;
Sat.;10.12.2016;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20022072;LLF;Landesliga Staffel S;TSV Wertingen;TV Gundelfingen;="0:0";="0:0";Bastian Uwe;SC Unterpfaffenhofen/Germering;Huber Wolfgang;SV-DJK Taufkirchen;;;;
Sat.;10.12.2016;20:00;250181;Königsbrunn, Dreifachhalle;25022044;BZOL F;Bezirksoberliga F;BHC Königsbr.09;Schwabmünchen;="0:0";="0:0";Reininger Uwe;TSV Sonthofen;;;;;;
Sat.;10.12.2016;20:00;250008;Haunstetten, Sporthalle  TSV;20012094;LLM;Landesliga Staffel S;TSV Haunstetten II;TSV Ismaning;="0:0";="0:0";Brucker Jonas;HC Weiden;Fembacher Philipp;ATSV 1871 Kelheim e.V.;;;;
Sat.;10.12.2016;20:30;250220;Meitingen, Sporthalle;25013056;BZL M;Bezirksliga M;TSV Meitingen;TSV Bäumenheim;="0:0";="0:0";Schanze Nils;TSV Wertingen;;;;;;
Sun.;11.12.2016;08:00;250101;Friedberg, Sporthalle des TSV Friedberg;25057066;BZOL MD;Bezirksoberliga;TSV Wertingen;TSV Friedberg;="0:0";="0:0";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;11.12.2016;09:00;250222;Mering, Eduard-Ettensberger-Halle;25068046;BZL WD;Bezirksliga;FC Burlafingen II;SV Mering II;="0:0";="0:0";Nagel Niklas;BHC Königsbrunn 09;;;;;;
Sun.;11.12.2016;09:00;250101;Friedberg, Sporthalle des TSV Friedberg;25057067;BZOL MD;Bezirksoberliga;TSV Wertingen;Schwabmünchen;="0:0";="0:0";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;11.12.2016;09:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;25067037;BZOL WD;Bezirksoberliga;Schwabmünchen;FC Burlafingen;="0:0";="0:0";Rosenberger Johannes;TSV Niederraunau;Rothermel Florian;TSV Niederraunau;;;;
Sun.;11.12.2016;10:00;250222;Mering, Eduard-Ettensberger-Halle;25068047;BZL WD;Bezirksliga;TSV Neu-Ulm;FC Burlafingen II;="0:0";="0:0";Nagel Niklas;BHC Königsbrunn 09;;;;;;
Sun.;11.12.2016;10:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;25067038;BZOL WD;Bezirksoberliga;TSV Haunstetten;Schwabmünchen;="0:0";="0:0";Rosenberger Johannes;TSV Niederraunau;Rothermel Florian;TSV Niederraunau;;;;
Sun.;11.12.2016;10:00;250101;Friedberg, Sporthalle des TSV Friedberg;25057068;BZOL MD;Bezirksoberliga;TSV Friedberg;Schwabmünchen;="0:0";="0:0";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;11.12.2016;11:00;250222;Mering, Eduard-Ettensberger-Halle;25068048;BZL WD;Bezirksliga;TSV Neu-Ulm;SV Mering II;="0:0";="0:0";Nagel Niklas;BHC Königsbrunn 09;;;;;;
Sun.;11.12.2016;11:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;25067039;BZOL WD;Bezirksoberliga;FC Burlafingen;TSV Haunstetten;="0:0";="0:0";Rosenberger Johannes;TSV Niederraunau;Rothermel Florian;TSV Niederraunau;;;;
Sun.;11.12.2016;11:00;250101;Friedberg, Sporthalle des TSV Friedberg;20061234;LL WC;Landesliga Staffel Süd;JSG Friedberg-Kissing;TSV EBE Forst United;="0:0";="0:0";Salesch Markus;TSV Schwabmünchen;;;;;;
Sun.;11.12.2016;11:00;250440;Vöhringen, Sportpark ;20042246;ÜBOL MC;ÜBOL Staffel W;SC Vöhringen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;11.12.2016;11:00;250008;Haunstetten, Sporthalle  TSV;20032248;ÜBOL MA;ÜBOL Staffel W;TSV Haunstetten II;TV Gundelfingen;="0:0";="0:0";Ludwig Andreas;SV Mering;Schmidl Daniel;SV Mering;;;;
Sun.;11.12.2016;11:15;250181;Königsbrunn, Dreifachhalle;20061235;LL WC;Landesliga Staffel Süd;BHC Königsbr.09;TSV Herrsching;="0:0";="0:0";Reimann Jens;TSV Neusäss;;;;;;
Sun.;11.12.2016;12:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20062239;ÜBOL WC;ÜBOL Staffel W;FC Burlafingen;TSF Ludwigsfeld;="0:0";="0:0";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sun.;11.12.2016;12:15;250182;Krumbach, Halle Schulzentrum;20041248;LL MC;Landesliga Staffel Süd;TSV Niederraunau;VfL Günzburg;="0:0";="0:0";Füller Kai;FC Burlafingen;Maass Vincent;FC Burlafingen;;;;
Sun.;11.12.2016;12:15;250222;Mering, Eduard-Ettensberger-Halle;20063639;ÜBL WC;ÜBL Staffel SW 1;SV Mering;TuS Fürstenfeldbruck;="0:0";="0:0";Kubasta Wilhelm;TSG Augsburg;;;;;;
Sun.;11.12.2016;12:45;250101;Friedberg, Sporthalle des TSV Friedberg;20057341;ÜBOL WB;ÜBOL Staffel W;JSG Friedberg-Kissing;MTV 79 München;="0:0";="0:0";Fischer Christine;TSV Göggingen;;;;;;
Sun.;11.12.2016;13:00;250008;Haunstetten, Sporthalle  TSV;20020074;BY F;Bayernliga;TSV Haunstetten II;TSV Ismaning;="0:0";="0:0";Feldmann Markus;TSV Anderten;Schröder Florian;Lehrter SV;;;;
Sun.;11.12.2016;13:00;250181;Königsbrunn, Dreifachhalle;20056249;LL WB;Landesliga Staffel Süd;BHC Königsbr.09;TV Waltenhofen;="0:0";="0:0";Szierbeck Manfred;TSV Wertingen;Weishaupt Lisa;TSV Wertingen;;;;
Sun.;11.12.2016;13:15;250000;Aichach, Sporthalle Gymnasium;20062240;ÜBOL WC;ÜBOL Staffel W;TSV Aichach;TSV Meitingen;="0:0";="0:0";Hander Jürgen;TV Gundelfingen;;;;;;
Sun.;11.12.2016;13:30;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20037239;ÜBOL MB;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;Dietmannsried/Altusried;="0:0";="0:0";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sun.;11.12.2016;13:45;250222;Mering, Eduard-Ettensberger-Halle;20038635;ÜBL MB;ÜBL Staffel SW 1 ;SV Mering;HSG Gröbenzell-Olching;="0:0";="0:0";Kubasta Wilhelm;TSG Augsburg;;;;;;
Sun.;11.12.2016;14:00;250201;Leipheim, Güssen-Halle;25068049;BZL WD;Bezirksliga;Leipheim/Silheim;TSV Neusäss;="0:0";="0:0";Kiebler Oliver;TSV Niederraunau;;;;;;
Sun.;11.12.2016;14:00;250064;Donauwörth, Neudegger-Halle ;20043835;ÜBL MC;ÜBL Staffel SW 1 ;VSC Donauwörth;TSV Neusäss;="0:0";="0:0";Schanze Nils;TSV Wertingen;;;;;;
Sun.;11.12.2016;14:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20043836;ÜBL MC;ÜBL Staffel SW 1 ;TSV Wertingen;TSV Gersthofen;="0:0";="0:0";Renner Alwin Georg;TV Gundelfingen;;;;;;
Sun.;11.12.2016;14:30;250101;Friedberg, Sporthalle des TSV Friedberg;25023028;BZL F;Bezirksliga F;TSV Friedberg;Schwabmünchen II;="0:0";="0:0";Buck Janina;TSV Göggingen;Fischer Christine;TSV Göggingen;;;;
Sun.;11.12.2016;14:45;250181;Königsbrunn, Dreifachhalle;20036243;LL MB;Landesliga Staffel Süd;BHC Königsbr.09;TSV Allach 09;="0:0";="0:0";Kraus Andreas;TSV  1909 Gersthofen e.V.;Kraus Michael;TSV  1909 Gersthofen e.V.;;;;
Sun.;11.12.2016;15:00;250008;Haunstetten, Sporthalle  TSV;20035045;BY MB;Bayernliga;TSV Haunstetten;HSC 2000 Coburg;="0:0";="0:0";Feldmann Markus;TSV Anderten;Schröder Florian;Lehrter SV;;;;
Sun.;11.12.2016;15:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25024043;BZK F;Bezirksklasse F;TSV Neu-Ulm;TSV Bäumenheim;="0:0";="0:0";Schwenger Hermann;TSG Hochzoll;;;;;;
Sun.;11.12.2016;15:00;250201;Leipheim, Güssen-Halle;25068050;BZL WD;Bezirksliga;SC Vöhringen;TSV Neusäss;="0:0";="0:0";Kiebler Oliver;TSV Niederraunau;;;;;;
Sun.;11.12.2016;15:00;250000;Aichach, Sporthalle Gymnasium;20042348;ÜBOL MC;ÜBOL Staffel SW;TSV Aichach;MTV Pfaffenhofen;="0:0";="0:0";Hander Jürgen;TV Gundelfingen;;;;;;
Sun.;11.12.2016;15:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20032249;ÜBOL MA;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;Kissinger SC;="0:0";="0:0";Pribil Dieter;TSV Schwabmünchen;Pribil Klaus;BHC Königsbrunn 09;;;;
Sun.;11.12.2016;15:15;250222;Mering, Eduard-Ettensberger-Halle;25014055;BZK M;Bezirksklasse Staffel West;SV Mering III;TV Gundelfingen II;="0:0";="0:0";Babovic Samir;TSV  1909 Gersthofen e.V.;Kraus Thomas;TSV  1909 Gersthofen e.V.;;;;
Sun.;11.12.2016;15:30;250182;Krumbach, Halle Schulzentrum;20036244;LL MB;Landesliga Staffel Süd;TSV Niederraunau;TSV Aichach;="0:0";="0:0";Koch Peter;TV Lauingen;Stocker Roland;HSG Lauingen-Wittislingen;;;;
Sun.;11.12.2016;15:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20051024;LL WA;Landesliga Staffel West;TSF Ludwigsfeld;FC Burlafingen;="0:0";="0:0";Jung Clara;TSV Aichach;Kronthaler Iris;TSV Aichach;;;;
Sun.;11.12.2016;16:00;250201;Leipheim, Güssen-Halle;25068051;BZL WD;Bezirksliga;Leipheim/Silheim;SC Vöhringen;="0:0";="0:0";Kiebler Oliver;TSV Niederraunau;;;;;;
Sun.;11.12.2016;16:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013057;BZL M;Bezirksliga M;TSV Wertingen;Schwabmünchen II;="0:0";="0:0";Bandlow Joachim;VfL Günzburg;Bieber Patrick;VfL Günzburg;;;;
Sun.;11.12.2016;16:00;250064;Donauwörth, Neudegger-Halle ;20038636;ÜBL MB;ÜBL Staffel SW 1 ;VSC Donauwörth;Schwabmünchen;="0:0";="0:0";Thomas Franz;TV Lauingen;;;;;;
Sun.;11.12.2016;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;20010077;BY M;Bayernliga;TSV Friedberg;SV Anzing;="0:0";="0:0";Sand Frank;TV Lauingen;Schaarschmidt Michael;TV Gundelfingen;;;;
Sun.;11.12.2016;16:45;250181;Königsbrunn, Dreifachhalle;20042249;ÜBOL MC;ÜBOL Staffel W;BHC Königsbr.09;TSV Ottobeuren;="0:0";="0:0";Kasten Patrick;TSV 1871 Augsburg;;;;;;
Sun.;11.12.2016;17:00;250222;Mering, Eduard-Ettensberger-Halle;25024044;BZK F;Bezirksklasse F;SV Mering;TSG Augsburg II;="0:0";="0:0";Deffner Christian;DJK Augsburg-Hochzoll;;;;;;
Sun.;11.12.2016;17:00;250182;Krumbach, Halle Schulzentrum;25022045;BZOL F;Bezirksoberliga F;TSV Niederraunau;VfL Günzburg II;="0:0";="0:0";Heßheimer Emmerich;TSV Meitingen;von Kobyletzki Gero;TSV Meitingen;;;;
Sun.;11.12.2016;18:00;250064;Donauwörth, Neudegger-Halle ;20032250;ÜBOL MA;ÜBOL Staffel W;VSC Donauwörth;TSV Friedberg;="0:0";="0:0";Linder Kevin;TV Lauingen;Mair Eric;TV Lauingen;;;;
Fri.;16.12.2016;20:00;250181;Königsbrunn, Dreifachhalle;25022034;BZOL F;Bezirksoberliga F;BHC Königsbr.09;VfL Günzburg II;="0:0";="0:0";Rülke Bernd;FC Burlafingen;;;;;;
Sat.;17.12.2016;12:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25057069;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;Schwabmünchen;="0:0";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;17.12.2016;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;25068052;BZL WD;Bezirksliga;TV Lauingen;JSG Friedberg-Kissing;="0:0";="0:0";Engelhardt Timotheus;BHC Königsbrunn 09;Paulik Emil;BHC Königsbrunn 09;;;;
Sat.;17.12.2016;13:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25057070;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;TSV Friedberg;="0:0";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;17.12.2016;14:00;250101;Friedberg, Sporthalle des TSV Friedberg;25068053;BZL WD;Bezirksliga;TV Lauingen;TSV Meitingen;="0:0";="0:0";Engelhardt Timotheus;BHC Königsbrunn 09;Paulik Emil;BHC Königsbrunn 09;;;;
Sat.;17.12.2016;14:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25057071;BZOL MD;Bezirksoberliga;Schwabmünchen;TSV Friedberg;="0:0";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;17.12.2016;14:00;250021;Bobingen, Sporthalle;20043935;ÜBL MC;ÜBL Staffel SW 2 ;TSV Bobingen;HC Gauting;="0:0";="0:0";Driske Jonah;TSV Friedberg;Keis Maximilian;TSV Friedberg;;;;
Sat.;17.12.2016;14:30;250121;Göggingen, Anton-Bezler-Halle;20043804;ÜBL MC;ÜBL Staffel SW 1 ;TSV Göggingen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;17.12.2016;15:00;250101;Friedberg, Sporthalle des TSV Friedberg;25068054;BZL WD;Bezirksliga;TSV Meitingen;JSG Friedberg-Kissing;="0:0";="0:0";Engelhardt Timotheus;BHC Königsbrunn 09;Paulik Emil;BHC Königsbrunn 09;;;;
Sat.;17.12.2016;15:30;250021;Bobingen, Sporthalle;25014556;BZK M;Bezirksklasse Staffel Ost;TSV Bobingen II;SV Mering II;="0:0";="0:0";Barnickel Lucas;TSV Schwabmünchen;Hübenthal Frank;TSV Schwabmünchen;;;;
Sat.;17.12.2016;15:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20063641;ÜBL WC;ÜBL Staffel SW 1;Schwabmünchen;SV Mering;="0:0";="0:0";Bindal Rojin;Kissinger SC;;;;;;
Sat.;17.12.2016;16:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023029;BZL F;Bezirksliga F;TSV Friedberg;Kissinger SC II;="0:0";="0:0";Samtleben Karina;TSV Göggingen;Smotzek Svenja;TSV Haunstetten;;;;
Sat.;17.12.2016;16:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20062241;ÜBOL WC;ÜBOL Staffel W;TSV Gersthofen;TSF Ludwigsfeld;="0:0";="0:0";Smotzek Sabrina;TSV Haunstetten;;;;;;
Sat.;17.12.2016;17:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014007;BZK M;Bezirksklasse Staffel West;Schwabmünchen III;SV Mering III;="0:0";="0:0";Malovetz Mario;TSV Friedberg;;;;;;
Sat.;17.12.2016;17:30;250021;Bobingen, Sporthalle;25022046;BZOL F;Bezirksoberliga F;TSV Bobingen;TSV Göggingen;="0:0";="0:0";Buck Lothar;SC Ichenhausen;Wagner Norbert;SC Ichenhausen;;;;
Sat.;17.12.2016;18:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012122;LLM;Landesliga Staffel S;TSV Friedberg II;HSG Würm-Mitte;="0:0";="0:0";De Angelis Nicola;TSV 2000 Rothenburg;Gröner Marko;TSV 2000 Rothenburg;;;;
Sat.;17.12.2016;18:30;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;25024045;BZK F;Bezirksklasse F;TSV Neu-Ulm;BHC Königsbr.09 II;="0:0";="0:0";Rülke Julia;FC Burlafingen;;;;;;
Sat.;17.12.2016;19:30;250021;Bobingen, Sporthalle;25012066;BZOL M;Bezirksoberliga M;TSV Bobingen;TSV Göggingen;="0:0";="0:0";Schwenger Hermann;TSG Hochzoll;Vogel Christine;TSV  1909 Gersthofen e.V.;;;;
Sun.;18.12.2016;11:30;250462;Wittislingen, Schulsporthalle ;20043837;ÜBL MC;ÜBL Staffel SW 1 ;TV Lauingen;TSV Neusäss;="0:0";="0:0";Buck Pascal;VfL Günzburg;;;;;;
Sun.;18.12.2016;12:00;250008;Haunstetten, Sporthalle  TSV;25024046;BZK F;Bezirksklasse F;TSV Haunstetten IV;BHC Königsbr.09 III;="0:0";="0:0";Seifert Sabrina;TSV Aichach;Vlahinic Iva;TSV Aichach;;;;
Sun.;18.12.2016;13:00;250462;Wittislingen, Schulsporthalle ;20052430;ÜBOL WA;ÜBOL Staffel W;TV Lauingen;TSV Ottobeuren;="0:0";="0:0";Kamlah Stephanie;TSG Augsburg;Kubasta Kristina;TSG Augsburg;;;;
Sun.;18.12.2016;14:00;250008;Haunstetten, Sporthalle  TSV;25014557;BZK M;Bezirksklasse Staffel Ost;TSV Haunstetten III;Kissinger SC II;="0:0";="0:0";Euba Johannes;TSV Aichach;Schormair Markus;TSV Aichach;;;;
Sun.;18.12.2016;15:00;250462;Wittislingen, Schulsporthalle ;20032251;ÜBOL MA;ÜBOL Staffel W;TSV Wittislingen;TSV Neusäss;="0:0";="0:0";Heimann Felicitas;TSG Augsburg;Kubasta Franziska;TSG Augsburg;;;;
Sun.;18.12.2016;16:00;250181;Königsbrunn, Dreifachhalle;25022047;BZOL F;Bezirksoberliga F;BHC Königsbr.09;TSV Niederraunau;="0:0";="0:0";Schwenger Hermann;TSG Hochzoll;Vogel Christine;TSV  1909 Gersthofen e.V.;;;;
Sat.;07.01.2017;00:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012099;LLM;Landesliga Staffel S;TSV Friedberg II;SG Süd/Blumenau;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;15:45;250008;Haunstetten, Sporthalle  TSV;20056251;LL WB;Landesliga Staffel Süd;TSV Haunstetten;TSV Ismaning;="0:0";="0:0";Barnickel Lucas;TSV Schwabmünchen;Hübenthal Frank;TSV Schwabmünchen;;;;
Sat.;07.01.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20022078;LLF;Landesliga Staffel S;TSV Wertingen;TSV Schleißheim;="0:0";="0:0";Heimrich Michael;TSV Herrsching;Kopp Rainer;TSV  1909 Gersthofen e.V.;;;;
Sun.;08.01.2017;10:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057342;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;ASV Dachau;="0:0";="0:0";Bindal Rojin;Kissinger SC;;;;;;
Sun.;08.01.2017;12:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25022048;BZOL F;Bezirksoberliga F;Schwabmünchen;TSG Augsburg;="0:0";="0:0";Fischer Richard;VSC Donauwörth;Riesner Thomas;BHC Königsbrunn 09;;;;
Sun.;08.01.2017;14:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25023030;BZL F;Bezirksliga F;Schwabmünchen II;TSV Neusäss;="0:0";="0:0";Smotzek Sabrina;TSV Haunstetten;Smotzek Svenja;TSV Haunstetten;;;;
Sun.;08.01.2017;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25013058;BZL M;Bezirksliga M;Schwabmünchen II;TSV Neusäss;="0:0";="0:0";Schwenger Hermann;TSG Hochzoll;Vogel Christine;TSV  1909 Gersthofen e.V.;;;;
Sat.;14.01.2017;09:30;250181;Königsbrunn, Dreifachhalle;25057072;BZOL MD;Bezirksoberliga;BHC Königsbr.09;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;10:30;250181;Königsbrunn, Dreifachhalle;25057073;BZOL MD;Bezirksoberliga;SC Vöhringen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:30;250181;Königsbrunn, Dreifachhalle;25057093;BZOL MD;Bezirksoberliga;BHC Königsbr.09;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:30;250181;Königsbrunn, Dreifachhalle;25067040;BZOL WD;Bezirksoberliga;SV Mering;BHC Königsbr.09;="0:0";="0:0";Weber Georg;TSV Meitingen;;;;;;
Sat.;14.01.2017;13:30;250181;Königsbrunn, Dreifachhalle;25067041;BZOL WD;Bezirksoberliga;SV Mering;Schwabmünchen;="0:0";="0:0";Weber Georg;TSV Meitingen;;;;;;
Sat.;14.01.2017;13:30;250121;Göggingen, Anton-Bezler-Halle;20043838;ÜBL MC;ÜBL Staffel SW 1 ;TSV Göggingen;TV Gundelfingen;="0:0";="0:0";Eitzenberger Moritz;BHC Königsbrunn 09;Krämer Pascal;BHC Königsbrunn 09;;;;
Sat.;14.01.2017;13:45;250008;Haunstetten, Sporthalle  TSV;20035046;BY MB;Bayernliga;TSV Haunstetten;VfL Günzburg;="0:0";="0:0";Börkey Günther;TSV Herrsching;Holzner Rudolf;TSV Großhadern;;;;
Sat.;14.01.2017;14:00;250182;Krumbach, Halle Schulzentrum;25057091;BZOL MD;Bezirksoberliga;TSV Haunstetten;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;250181;Königsbrunn, Dreifachhalle;25067042;BZOL WD;Bezirksoberliga;Schwabmünchen;BHC Königsbr.09;="0:0";="0:0";Weber Georg;TSV Meitingen;;;;;;
Sat.;14.01.2017;14:45;250220;Meitingen, Sporthalle;20058530;ÜBL WB;ÜBL Staffel SW 1;TSV Meitingen;TSV Neu-Ulm;="0:0";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;14.01.2017;15:00;250462;Wittislingen, Schulsporthalle ;25014057;BZK M;Bezirksklasse Staffel West;HSG Lauingen-Wittislingen II;TV Gundelfingen II;="0:0";="0:0";Spengler Armin;VfL Günzburg;;;;;;
Sat.;14.01.2017;15:00;250182;Krumbach, Halle Schulzentrum;25057074;BZOL MD;Bezirksoberliga;TSV Friedberg;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;15:15;250000;Aichach, Sporthalle Gymnasium;25024047;BZK F;Bezirksklasse F;TSV Aichach II;BHC Königsbr.09 II;="0:0";="0:0";Krabler Roland;TSV Bäumenheim;;;;;;
Sat.;14.01.2017;15:30;250008;Haunstetten, Sporthalle  TSV;20030048;BY MA;Bayernliga;TSV Haunstetten;HSC 2000 Coburg;="0:0";="0:0";Hahn Christoph;BHC Königsbrunn 09;Schmidbauer Thomas;BHC Königsbrunn 09;;;;
Sat.;14.01.2017;15:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20051026;LL WA;Landesliga Staffel West;FC Burlafingen;TSF Ludwigsfeld;="0:0";="0:0";Jahn Michael;VfL Günzburg;Jensen Nicolai;VfL Günzburg;;;;
Sat.;14.01.2017;15:30;250121;Göggingen, Anton-Bezler-Halle;20033517;ÜBL MA;ÜBL Staffel SW 1 ;TSV Göggingen;TSV Großhadern;="0:0";="0:0";Kubasta Wilhelm;TSG Augsburg;Zahner Dieter;TSG Augsburg;;;;
Sat.;14.01.2017;15:30;250180;Kissing, Paartal-Halle;20032252;ÜBOL MA;ÜBOL Staffel W;Kissinger SC;VSC Donauwörth;="0:0";="0:0";Schwenger Hermann;TSG Hochzoll;Vogel Christine;TSV  1909 Gersthofen e.V.;;;;
Sat.;14.01.2017;16:00;250182;Krumbach, Halle Schulzentrum;25057075;BZOL MD;Bezirksoberliga;TSV Niederraunau;TSV Friedberg;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;16:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20063645;ÜBL WC;ÜBL Staffel SW 1;TSV Gersthofen II;TSV Alling;="0:0";="0:0";Engelhardt Timotheus;BHC Königsbrunn 09;Paulik Emil;BHC Königsbrunn 09;;;;
