Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;11.02.2017;14:00;240040;Cham, Sporthalle Jos.-v.-Frauenhofer Gymnasium;20033441;ÜBL MA;ÜBL Staffel SO ;JHG Regendreieck;SSG Metten;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:00;280241;München, Sporthalle Gaißacher Str.;20038754;ÜBL MB;ÜBL Staffel SW 2 ;SG Süd/Blumenau;TSV Schongau;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:10;280320;Prien, Ludwig-Thoma-Halle;20044165;ÜBL MC;ÜBL Staffel S 2;TuS Prien;TSV Übersee;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:15;260342;Rottenburg, MZH Laabertal;20058230;ÜBL WB;ÜBL Staffel NO;TSV Rottenburg;TV Wackersdorf;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:15;260204;Landshut, Sparda-Bank Sporthalle;20038441;ÜBL MB;ÜBL Staffel NO ;ETSV 09 Landshut;ATSV Kelheim e.V;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20063656;ÜBL WC;ÜBL Staffel SW 1;TSV Gersthofen II;HCD Gröbenzell II;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;210121;Giebelstadt Mehrzweckhalle;20063154;ÜBL WC;ÜBL Staffel NW  2;SpVgg Giebelstadt;TV Ochsenfurt;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;210224;Mellrichstadt Gymnasium;20038044;ÜBL MB;ÜBL Staffel NW 1;TSV Mellrichstadt;TSV Karlstadt;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;260022;Burghausen, Halle am Sportpark;20044166;ÜBL MC;ÜBL Staffel S 2;SVW  Burghausen;TV Altötting;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;280403;Traunreut, Halle TuS Traunreut;20044167;ÜBL MC;ÜBL Staffel S 2;TuS Traunreut;ESV Freilassing;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;260462;Wartenberg, Strogen-Halle ;20058440;ÜBL WB;ÜBL Staffel SO ;TSV Wartenberg;SC Eching;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20038653;ÜBL MB;ÜBL Staffel SW 1 ;Schwabmünchen;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;270222;Memmingen, Berufsbildungszentrum Halle 1 ;20063767;ÜBL WC;ÜBL Staffel SW 2;TV Memmingen;TSV Mindelheim;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:30;240260;Nabburg, Sporthalle Gymnasium;20052167;ÜBOL WA;ÜBOL Staffel NO;Nabburg/Schwarzenfeld;SV Obertraubling;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:35;210025;Bergrheinfeld Sportzentrum;20043071;ÜBL MC;ÜBL Staffel NW ;TSV Bergrheinf.;HG Maintal;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;14:45;210141;Höchberg Mainlandhalle;20063042;ÜBL WC;ÜBL Staffel NW 1;TG 1862 Höchberg;FC Bad Brückenau;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;240080;Eckental, Sporthalle Eschenau;20043455;ÜBL MC;ÜBL Staffel M 2 ;HG Eckental;HSG Erlangen/Niederlindach II;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;240465;Winkelhaid, Dr. Dietmar-Trautmann-Sportanlage;20063342;ÜBL WC;ÜBL Staffel N 2;JSG Nürnberger Land;SpVgg Diepersd.;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;240180;Kelheim, städtische Sporthalle;20063455;ÜBL WC;ÜBL Staffel NO;ATSV Kelheim e.V;HSG Berching/Pollanten;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;210120;Gerolzhofen Dreifachturnhalle;20063155;ÜBL WC;ÜBL Staffel NW  2;TV Gerolzhofen;TV Großlangheim;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;280090;Erlstätt, Sporthalle;20064143;ÜBL WC;ÜBL Staffel S 2;SV Erlstätt;SV Bruckmühl;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;260082;Eggenfelden, Halle an der Birkenallee;20038532;ÜBL MB;ÜBL Staffel SO ;TV Eggenfelden;VfL Waldkraiburg;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;240363;Schwarzenfeld, Mehrzweckhalle im Sportpark;20033442;ÜBL MA;ÜBL Staffel SO ;Nabburg/Schwarzenfeld;TSV 1861 Mainburg;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;260224;Metten, St. Benedikt Halle;20063854;ÜBL WC;ÜBL Staffel SO 1 ;SSG Metten;TSV Milbertshofen;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:00;270322;Pfronten, Heitlern Hauptschule ;20058654;ÜBL WB;ÜBL Staffel SW 2 ;TSV Pfronten;TSV Peißenberg;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:30;280244;München, Schulsporthalle Riegerhofstr.;20022105;LLF;Landesliga Staffel S;SV München Laim;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:30;220341;Rehau, Sportzentrum;20058142;ÜBL WB;ÜBL Staffel N;HSV Hochfranken II;HSG Rödental/Neustadt;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:30;210142;Haßfurt Schulzentrum;20033132;ÜBL MA;ÜBL Staffel N;TV Königsberg;TV Michelau;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:30;270080;Eichenau, Sporthalle an der Budrio-Allee;20063657;ÜBL WC;ÜBL Staffel SW 1;Eichenauer SV;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;15:45;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20043854;ÜBL MC;ÜBL Staffel SW 1 ;TSV Gersthofen;TV Lauingen;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;16:00;210122;Großwallstadt Sportpark Halle 1;20035066;BY MB;Bayernliga;TVG Jun.Akad.e.V;TSV München-Ost;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;16:00;230265;Nürnberg, Bertolt-Brecht-Schule;20035067;BY MB;Bayernliga;TV Eibach 03;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;16:00;240082;Erlangen, Karl-Heinz-Hiersemann Halle;20035068;BY MB;Bayernliga;HC Erlangen;HSC 2000 Coburg;="0:0";="0:0";;;;;;;;
Sat.;11.02.2017;16:00;220140; Helmbrechts Sporthalle Helmbrechts;20056057;LL WB;Landesliga Staffel Nord;TV Helmbrechts;HaSpo Bayreuth;="0:0";="0:0";;;;;;;;
